id,filing_date,filing_type,filing_json,payment_id,transaction_id,business_id,submitter_id,status,payment_completion_date,paper_only,completion_date,effective_date,source,parent_filing_id,payment_status_code,temp_reg,payment_account
101879,2008-01-21 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2008-01-21"", ""name"": ""annualReport"", ""colinIds"": [102015489], ""historic"": true, ""effectiveDate"": ""2008-01-21"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2007-05-14"", ""annualGeneralMeetingDate"": null}}}",,128804,3332,122,COMPLETED,,t,,2008-01-21 00:00:00+00,COLIN,,,,
101880,2008-01-21 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2008-01-21"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015490], ""historic"": true, ""effectiveDate"": ""2008-01-21"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128805,3332,122,COMPLETED,,t,,2008-01-21 00:00:00+00,COLIN,,,,
101881,2008-08-27 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2008-08-27"", ""name"": ""annualReport"", ""colinIds"": [102015491], ""historic"": true, ""effectiveDate"": ""2008-08-27"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2008-06-12"", ""annualGeneralMeetingDate"": null}}}",,128806,3332,122,COMPLETED,,t,,2008-08-27 00:00:00+00,COLIN,,,,
101882,2009-10-08 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2009-10-08"", ""name"": ""annualReport"", ""colinIds"": [102015492], ""historic"": true, ""effectiveDate"": ""2009-10-08"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2009-05-06"", ""annualGeneralMeetingDate"": null}}}",,128807,3332,122,COMPLETED,,t,,2009-10-08 00:00:00+00,COLIN,,,,
101883,2009-10-08 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2009-10-08"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015493], ""historic"": true, ""effectiveDate"": ""2009-10-08"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128808,3332,122,COMPLETED,,t,,2009-10-08 00:00:00+00,COLIN,,,,
101884,2009-10-19 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""2009-10-19"", ""name"": ""specialResolution"", ""colinIds"": [102065439], ""historic"": true, ""effectiveDate"": ""2009-10-19"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128809,3332,122,COMPLETED,,t,,2009-10-19 00:00:00+00,COLIN,,,,
101885,2010-02-25 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2010-02-25"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015494], ""historic"": true, ""effectiveDate"": ""2010-02-25"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128810,3332,122,COMPLETED,,t,,2010-02-25 00:00:00+00,COLIN,,,,
101886,2010-02-25 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2010-02-25"", ""name"": ""annualReport"", ""colinIds"": [102015495], ""historic"": true, ""effectiveDate"": ""2010-02-25"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2010-01-20"", ""annualGeneralMeetingDate"": null}}}",,128811,3332,122,COMPLETED,,t,,2010-02-25 00:00:00+00,COLIN,,,,
101887,2010-05-14 00:00:00+00,changeOfAddress,"{""filing"": {""header"": {""date"": ""2010-05-14"", ""name"": ""changeOfAddress"", ""colinIds"": [102015496], ""historic"": true, ""effectiveDate"": ""2010-05-14"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfAddress"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128812,3332,122,COMPLETED,,t,,2010-05-14 00:00:00+00,COLIN,,,,
101888,2010-06-11 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2010-06-11"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015497], ""historic"": true, ""effectiveDate"": ""2010-06-11"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128813,3332,122,COMPLETED,,t,,2010-06-11 00:00:00+00,COLIN,,,,
101889,2010-06-11 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2010-06-11"", ""name"": ""annualReport"", ""colinIds"": [102015498], ""historic"": true, ""effectiveDate"": ""2010-06-11"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2010-05-05"", ""annualGeneralMeetingDate"": null}}}",,128814,3332,122,COMPLETED,,t,,2010-06-11 00:00:00+00,COLIN,,,,
101890,2010-08-10 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2010-08-10"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015502], ""historic"": true, ""effectiveDate"": ""2010-08-10"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128815,3332,122,COMPLETED,,t,,2010-08-10 00:00:00+00,COLIN,,,,
101891,2010-12-23 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""2010-12-23"", ""name"": ""specialResolution"", ""colinIds"": [102065440], ""historic"": true, ""effectiveDate"": ""2010-12-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128816,3332,122,COMPLETED,,t,,2010-12-23 00:00:00+00,COLIN,,,,
101892,2011-12-20 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2011-12-20"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015499], ""historic"": true, ""effectiveDate"": ""2011-12-20"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128817,3332,122,COMPLETED,,t,,2011-12-20 00:00:00+00,COLIN,,,,
101893,2011-12-20 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2011-12-20"", ""name"": ""annualReport"", ""colinIds"": [102015500], ""historic"": true, ""effectiveDate"": ""2011-12-20"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2011-05-17"", ""annualGeneralMeetingDate"": null}}}",,128818,3332,122,COMPLETED,,t,,2011-12-20 00:00:00+00,COLIN,,,,
101894,2012-08-10 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2012-08-10"", ""name"": ""annualReport"", ""colinIds"": [102015501], ""historic"": true, ""effectiveDate"": ""2012-08-10"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2012-05-08"", ""annualGeneralMeetingDate"": null}}}",,128819,3332,122,COMPLETED,,t,,2012-08-10 00:00:00+00,COLIN,,,,
101895,2013-09-10 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2013-09-10"", ""name"": ""annualReport"", ""colinIds"": [102015503], ""historic"": true, ""effectiveDate"": ""2013-09-10"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2013-05-08"", ""annualGeneralMeetingDate"": null}}}",,128820,3332,122,COMPLETED,,t,,2013-09-10 00:00:00+00,COLIN,,,,
101896,2013-09-10 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2013-09-10"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015504], ""historic"": true, ""effectiveDate"": ""2013-09-10"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128821,3332,122,COMPLETED,,t,,2013-09-10 00:00:00+00,COLIN,,,,
101897,2013-11-19 00:00:00+00,changeOfAddress,"{""filing"": {""header"": {""date"": ""2013-11-19"", ""name"": ""changeOfAddress"", ""colinIds"": [102015505], ""historic"": true, ""effectiveDate"": ""2013-11-19"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfAddress"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128822,3332,122,COMPLETED,,t,,2013-11-19 00:00:00+00,COLIN,,,,
101898,2014-09-15 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2014-09-15"", ""name"": ""annualReport"", ""colinIds"": [102015506], ""historic"": true, ""effectiveDate"": ""2014-09-15"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2014-05-06"", ""annualGeneralMeetingDate"": null}}}",,128823,3332,122,COMPLETED,,t,,2014-09-15 00:00:00+00,COLIN,,,,
101899,2014-09-15 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2014-09-15"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015507], ""historic"": true, ""effectiveDate"": ""2014-09-15"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128824,3332,122,COMPLETED,,t,,2014-09-15 00:00:00+00,COLIN,,,,
101900,2015-09-22 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2015-09-22"", ""name"": ""annualReport"", ""colinIds"": [102015509], ""historic"": true, ""effectiveDate"": ""2015-09-22"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2015-05-05"", ""annualGeneralMeetingDate"": null}}}",,128825,3332,122,COMPLETED,,t,,2015-09-22 00:00:00+00,COLIN,,,,
101901,2015-09-22 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2015-09-22"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015508], ""historic"": true, ""effectiveDate"": ""2015-09-22"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128826,3332,122,COMPLETED,,t,,2015-09-22 00:00:00+00,COLIN,,,,
101902,2016-08-29 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2016-08-29"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015510], ""historic"": true, ""effectiveDate"": ""2016-08-29"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128827,3332,122,COMPLETED,,t,,2016-08-29 00:00:00+00,COLIN,,,,
101903,2016-08-29 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2016-08-29"", ""name"": ""annualReport"", ""colinIds"": [102015511], ""historic"": true, ""effectiveDate"": ""2016-08-29"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2016-05-03"", ""annualGeneralMeetingDate"": null}}}",,128828,3332,122,COMPLETED,,t,,2016-08-29 00:00:00+00,COLIN,,,,
101904,2017-03-23 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""2017-03-23"", ""name"": ""specialResolution"", ""colinIds"": [102065441], ""historic"": true, ""effectiveDate"": ""2017-03-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128829,3332,122,COMPLETED,,t,,2017-03-23 00:00:00+00,COLIN,,,,
101905,2018-12-04 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2018-12-04"", ""name"": ""annualReport"", ""colinIds"": [102015512], ""historic"": true, ""effectiveDate"": ""2018-12-04"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2017-05-02"", ""annualGeneralMeetingDate"": null}}}",,128830,3332,122,COMPLETED,,t,,2018-12-04 00:00:00+00,COLIN,,,,
101906,2018-12-04 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2018-12-04"", ""name"": ""annualReport"", ""colinIds"": [102015513], ""historic"": true, ""effectiveDate"": ""2018-12-04"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""AMBLEVIEW PLACE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001537"", ""lastArDate"": ""2018-05-01"", ""lastAgmDate"": ""2018-05-01"", ""foundingDate"": ""1986-10-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-04T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2018-05-01"", ""annualGeneralMeetingDate"": null}}}",,128831,3332,122,COMPLETED,,t,,2018-12-04 00:00:00+00,COLIN,,,,
