id,filing_date,filing_type,filing_json,payment_id,transaction_id,business_id,submitter_id,status,payment_completion_date,paper_only,completion_date,effective_date,source,parent_filing_id,payment_status_code,temp_reg,payment_account
102019,1999-04-30 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1999-04-30"", ""name"": ""annualReport"", ""colinIds"": [102015620], ""historic"": true, ""effectiveDate"": ""1999-04-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1999-03-16"", ""annualGeneralMeetingDate"": null}}}",,128944,3334,122,COMPLETED,,t,,1999-04-30 00:00:00+00,COLIN,,,,
102020,1999-04-30 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1999-04-30"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015621], ""historic"": true, ""effectiveDate"": ""1999-04-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128945,3334,122,COMPLETED,,t,,1999-04-30 00:00:00+00,COLIN,,,,
102021,2000-02-17 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2000-02-17"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015622], ""historic"": true, ""effectiveDate"": ""2000-02-17"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128946,3334,122,COMPLETED,,t,,2000-02-17 00:00:00+00,COLIN,,,,
102022,2000-04-20 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2000-04-20"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015623], ""historic"": true, ""effectiveDate"": ""2000-04-20"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128947,3334,122,COMPLETED,,t,,2000-04-20 00:00:00+00,COLIN,,,,
102023,2000-04-20 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2000-04-20"", ""name"": ""annualReport"", ""colinIds"": [102015624], ""historic"": true, ""effectiveDate"": ""2000-04-20"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2000-03-21"", ""annualGeneralMeetingDate"": null}}}",,128948,3334,122,COMPLETED,,t,,2000-04-20 00:00:00+00,COLIN,,,,
102024,2001-05-31 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2001-05-31"", ""name"": ""annualReport"", ""colinIds"": [102015625], ""historic"": true, ""effectiveDate"": ""2001-05-31"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2001-03-20"", ""annualGeneralMeetingDate"": null}}}",,128949,3334,122,COMPLETED,,t,,2001-05-31 00:00:00+00,COLIN,,,,
102025,2002-02-15 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2002-02-15"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015626], ""historic"": true, ""effectiveDate"": ""2002-02-15"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128950,3334,122,COMPLETED,,t,,2002-02-15 00:00:00+00,COLIN,,,,
102026,2002-04-11 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2002-04-11"", ""name"": ""annualReport"", ""colinIds"": [102015627], ""historic"": true, ""effectiveDate"": ""2002-04-11"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2002-03-20"", ""annualGeneralMeetingDate"": null}}}",,128951,3334,122,COMPLETED,,t,,2002-04-11 00:00:00+00,COLIN,,,,
102027,2002-04-11 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2002-04-11"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015628], ""historic"": true, ""effectiveDate"": ""2002-04-11"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128952,3334,122,COMPLETED,,t,,2002-04-11 00:00:00+00,COLIN,,,,
102028,2003-02-06 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2003-02-06"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015629], ""historic"": true, ""effectiveDate"": ""2003-02-06"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128953,3334,122,COMPLETED,,t,,2003-02-06 00:00:00+00,COLIN,,,,
102029,2003-04-24 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2003-04-24"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015630], ""historic"": true, ""effectiveDate"": ""2003-04-24"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128954,3334,122,COMPLETED,,t,,2003-04-24 00:00:00+00,COLIN,,,,
102030,2003-04-24 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2003-04-24"", ""name"": ""annualReport"", ""colinIds"": [102015631], ""historic"": true, ""effectiveDate"": ""2003-04-24"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2003-03-19"", ""annualGeneralMeetingDate"": null}}}",,128955,3334,122,COMPLETED,,t,,2003-04-24 00:00:00+00,COLIN,,,,
102031,2003-10-30 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""2003-10-30"", ""name"": ""specialResolution"", ""colinIds"": [102065444], ""historic"": true, ""effectiveDate"": ""2003-10-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128956,3334,122,COMPLETED,,t,,2003-10-30 00:00:00+00,COLIN,,,,
102032,2004-05-04 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2004-05-04"", ""name"": ""annualReport"", ""colinIds"": [102015632], ""historic"": true, ""effectiveDate"": ""2004-05-04"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2004-03-16"", ""annualGeneralMeetingDate"": null}}}",,128957,3334,122,COMPLETED,,t,,2004-05-04 00:00:00+00,COLIN,,,,
102033,2004-05-04 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2004-05-04"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015633], ""historic"": true, ""effectiveDate"": ""2004-05-04"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128958,3334,122,COMPLETED,,t,,2004-05-04 00:00:00+00,COLIN,,,,
102034,2004-05-31 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2004-05-31"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015634], ""historic"": true, ""effectiveDate"": ""2004-05-31"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128959,3334,122,COMPLETED,,t,,2004-05-31 00:00:00+00,COLIN,,,,
102035,2005-04-14 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2005-04-14"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015636], ""historic"": true, ""effectiveDate"": ""2005-04-14"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128960,3334,122,COMPLETED,,t,,2005-04-14 00:00:00+00,COLIN,,,,
102036,2005-04-14 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2005-04-14"", ""name"": ""annualReport"", ""colinIds"": [102015635], ""historic"": true, ""effectiveDate"": ""2005-04-14"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2005-03-16"", ""annualGeneralMeetingDate"": null}}}",,128961,3334,122,COMPLETED,,t,,2005-04-14 00:00:00+00,COLIN,,,,
102037,2005-09-01 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2005-09-01"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015637], ""historic"": true, ""effectiveDate"": ""2005-09-01"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128962,3334,122,COMPLETED,,t,,2005-09-01 00:00:00+00,COLIN,,,,
102038,2005-11-23 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2005-11-23"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015638], ""historic"": true, ""effectiveDate"": ""2005-11-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128963,3334,122,COMPLETED,,t,,2005-11-23 00:00:00+00,COLIN,,,,
102039,2006-03-30 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2006-03-30"", ""name"": ""annualReport"", ""colinIds"": [102015640], ""historic"": true, ""effectiveDate"": ""2006-03-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2006-03-22"", ""annualGeneralMeetingDate"": null}}}",,128964,3334,122,COMPLETED,,t,,2006-03-30 00:00:00+00,COLIN,,,,
102040,2006-03-30 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2006-03-30"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015639], ""historic"": true, ""effectiveDate"": ""2006-03-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128965,3334,122,COMPLETED,,t,,2006-03-30 00:00:00+00,COLIN,,,,
102041,2007-06-27 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2007-06-27"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015641], ""historic"": true, ""effectiveDate"": ""2007-06-27"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128966,3334,122,COMPLETED,,t,,2007-06-27 00:00:00+00,COLIN,,,,
102042,2007-06-27 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2007-06-27"", ""name"": ""annualReport"", ""colinIds"": [102015642], ""historic"": true, ""effectiveDate"": ""2007-06-27"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2007-03-23"", ""annualGeneralMeetingDate"": null}}}",,128967,3334,122,COMPLETED,,t,,2007-06-27 00:00:00+00,COLIN,,,,
102043,2008-09-10 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2008-09-10"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015644], ""historic"": true, ""effectiveDate"": ""2008-09-10"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128968,3334,122,COMPLETED,,t,,2008-09-10 00:00:00+00,COLIN,,,,
102044,2008-09-10 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2008-09-10"", ""name"": ""annualReport"", ""colinIds"": [102015643], ""historic"": true, ""effectiveDate"": ""2008-09-10"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2008-03-18"", ""annualGeneralMeetingDate"": null}}}",,128969,3334,122,COMPLETED,,t,,2008-09-10 00:00:00+00,COLIN,,,,
102045,2010-01-14 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2010-01-14"", ""name"": ""annualReport"", ""colinIds"": [102015646], ""historic"": true, ""effectiveDate"": ""2010-01-14"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2009-05-28"", ""annualGeneralMeetingDate"": null}}}",,128970,3334,122,COMPLETED,,t,,2010-01-14 00:00:00+00,COLIN,,,,
102046,2010-01-14 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2010-01-14"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015645], ""historic"": true, ""effectiveDate"": ""2010-01-14"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128971,3334,122,COMPLETED,,t,,2010-01-14 00:00:00+00,COLIN,,,,
102047,2010-03-26 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2010-03-26"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015647], ""historic"": true, ""effectiveDate"": ""2010-03-26"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128972,3334,122,COMPLETED,,t,,2010-03-26 00:00:00+00,COLIN,,,,
102048,2010-05-27 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2010-05-27"", ""name"": ""annualReport"", ""colinIds"": [102015649], ""historic"": true, ""effectiveDate"": ""2010-05-27"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2010-03-31"", ""annualGeneralMeetingDate"": null}}}",,128973,3334,122,COMPLETED,,t,,2010-05-27 00:00:00+00,COLIN,,,,
102049,2010-05-27 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2010-05-27"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015648], ""historic"": true, ""effectiveDate"": ""2010-05-27"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""CHINA CREEK HOUSING C0-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001540"", ""lastArDate"": ""2019-03-13"", ""lastAgmDate"": ""2019-03-13"", ""foundingDate"": ""1986-11-24T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-06-27T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,128974,3334,122,COMPLETED,,t,,2010-05-27 00:00:00+00,COLIN,,,,
