id,filing_date,filing_type,filing_json,payment_id,transaction_id,business_id,submitter_id,status,payment_completion_date,paper_only,completion_date,effective_date,source,parent_filing_id,payment_status_code,temp_reg
86039,2004-07-23 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2004-07-23"", ""name"": ""annualReport"", ""colinIds"": [101997613], ""historic"": true, ""effectiveDate"": ""2004-07-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2004-05-26"", ""annualGeneralMeetingDate"": null}}}",,112964,3085,122,COMPLETED,,t,,2004-07-23 00:00:00+00,COLIN,,,
86040,2004-07-23 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2004-07-23"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997611], ""historic"": true, ""effectiveDate"": ""2004-07-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112965,3085,122,COMPLETED,,t,,2004-07-23 00:00:00+00,COLIN,,,
86041,2005-06-16 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2005-06-16"", ""name"": ""annualReport"", ""colinIds"": [101997614], ""historic"": true, ""effectiveDate"": ""2005-06-16"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2005-05-26"", ""annualGeneralMeetingDate"": null}}}",,112966,3085,122,COMPLETED,,t,,2005-06-16 00:00:00+00,COLIN,,,
86042,2005-06-16 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2005-06-16"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997612], ""historic"": true, ""effectiveDate"": ""2005-06-16"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112967,3085,122,COMPLETED,,t,,2005-06-16 00:00:00+00,COLIN,,,
86043,2006-08-09 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2006-08-09"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997615], ""historic"": true, ""effectiveDate"": ""2006-08-09"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112968,3085,122,COMPLETED,,t,,2006-08-09 00:00:00+00,COLIN,,,
86044,2006-08-09 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2006-08-09"", ""name"": ""annualReport"", ""colinIds"": [101997616], ""historic"": true, ""effectiveDate"": ""2006-08-09"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2006-05-17"", ""annualGeneralMeetingDate"": null}}}",,112969,3085,122,COMPLETED,,t,,2006-08-09 00:00:00+00,COLIN,,,
86045,2007-06-25 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2007-06-25"", ""name"": ""annualReport"", ""colinIds"": [101997617], ""historic"": true, ""effectiveDate"": ""2007-06-25"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2007-05-16"", ""annualGeneralMeetingDate"": null}}}",,112970,3085,122,COMPLETED,,t,,2007-06-25 00:00:00+00,COLIN,,,
86046,2007-07-18 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""2007-07-18"", ""name"": ""specialResolution"", ""colinIds"": [102064804], ""historic"": true, ""effectiveDate"": ""2007-07-18"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112971,3085,122,COMPLETED,,t,,2007-07-18 00:00:00+00,COLIN,,,
86047,2008-06-10 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2008-06-10"", ""name"": ""annualReport"", ""colinIds"": [101997618], ""historic"": true, ""effectiveDate"": ""2008-06-10"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2008-04-16"", ""annualGeneralMeetingDate"": null}}}",,112972,3085,122,COMPLETED,,t,,2008-06-10 00:00:00+00,COLIN,,,
86048,2009-07-22 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2009-07-22"", ""name"": ""annualReport"", ""colinIds"": [101997619], ""historic"": true, ""effectiveDate"": ""2009-07-22"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2009-04-15"", ""annualGeneralMeetingDate"": null}}}",,112973,3085,122,COMPLETED,,t,,2009-07-22 00:00:00+00,COLIN,,,
86049,2009-07-22 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2009-07-22"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997620], ""historic"": true, ""effectiveDate"": ""2009-07-22"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112974,3085,122,COMPLETED,,t,,2009-07-22 00:00:00+00,COLIN,,,
86050,2010-05-04 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2010-05-04"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997621], ""historic"": true, ""effectiveDate"": ""2010-05-04"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112975,3085,122,COMPLETED,,t,,2010-05-04 00:00:00+00,COLIN,,,
86051,2010-05-04 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2010-05-04"", ""name"": ""annualReport"", ""colinIds"": [101997622], ""historic"": true, ""effectiveDate"": ""2010-05-04"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2010-04-20"", ""annualGeneralMeetingDate"": null}}}",,112976,3085,122,COMPLETED,,t,,2010-05-04 00:00:00+00,COLIN,,,
86052,2011-05-25 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2011-05-25"", ""name"": ""annualReport"", ""colinIds"": [101997623], ""historic"": true, ""effectiveDate"": ""2011-05-25"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2011-05-03"", ""annualGeneralMeetingDate"": null}}}",,112977,3085,122,COMPLETED,,t,,2011-05-25 00:00:00+00,COLIN,,,
86053,2012-05-24 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2012-05-24"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997624], ""historic"": true, ""effectiveDate"": ""2012-05-24"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112978,3085,122,COMPLETED,,t,,2012-05-24 00:00:00+00,COLIN,,,
86054,2012-05-24 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2012-05-24"", ""name"": ""annualReport"", ""colinIds"": [101997625], ""historic"": true, ""effectiveDate"": ""2012-05-24"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2012-04-25"", ""annualGeneralMeetingDate"": null}}}",,112979,3085,122,COMPLETED,,t,,2012-05-24 00:00:00+00,COLIN,,,
86055,2013-09-16 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2013-09-16"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997627], ""historic"": true, ""effectiveDate"": ""2013-09-16"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112980,3085,122,COMPLETED,,t,,2013-09-16 00:00:00+00,COLIN,,,
86056,2013-09-16 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2013-09-16"", ""name"": ""annualReport"", ""colinIds"": [101997626], ""historic"": true, ""effectiveDate"": ""2013-09-16"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2013-05-07"", ""annualGeneralMeetingDate"": null}}}",,112981,3085,122,COMPLETED,,t,,2013-09-16 00:00:00+00,COLIN,,,
86057,2015-07-23 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2015-07-23"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997628], ""historic"": true, ""effectiveDate"": ""2015-07-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112982,3085,122,COMPLETED,,t,,2015-07-23 00:00:00+00,COLIN,,,
86058,2015-07-23 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2015-07-23"", ""name"": ""annualReport"", ""colinIds"": [101997629], ""historic"": true, ""effectiveDate"": ""2015-07-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2014-05-07"", ""annualGeneralMeetingDate"": null}}}",,112983,3085,122,COMPLETED,,t,,2015-07-23 00:00:00+00,COLIN,,,
86059,2015-07-23 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2015-07-23"", ""name"": ""annualReport"", ""colinIds"": [101997630], ""historic"": true, ""effectiveDate"": ""2015-07-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2015-05-06"", ""annualGeneralMeetingDate"": null}}}",,112984,3085,122,COMPLETED,,t,,2015-07-23 00:00:00+00,COLIN,,,
86060,2016-09-07 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2016-09-07"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997631], ""historic"": true, ""effectiveDate"": ""2016-09-07"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112985,3085,122,COMPLETED,,t,,2016-09-07 00:00:00+00,COLIN,,,
86061,2016-09-07 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2016-09-07"", ""name"": ""annualReport"", ""colinIds"": [101997632], ""historic"": true, ""effectiveDate"": ""2016-09-07"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2016-05-04"", ""annualGeneralMeetingDate"": null}}}",,112986,3085,122,COMPLETED,,t,,2016-09-07 00:00:00+00,COLIN,,,
86062,2017-06-08 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2017-06-08"", ""name"": ""annualReport"", ""colinIds"": [101997634], ""historic"": true, ""effectiveDate"": ""2017-06-08"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2017-05-03"", ""annualGeneralMeetingDate"": null}}}",,112987,3085,122,COMPLETED,,t,,2017-06-08 00:00:00+00,COLIN,,,
86063,2017-06-08 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2017-06-08"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997633], ""historic"": true, ""effectiveDate"": ""2017-06-08"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112988,3085,122,COMPLETED,,t,,2017-06-08 00:00:00+00,COLIN,,,
86064,2018-12-21 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2018-12-21"", ""name"": ""annualReport"", ""colinIds"": [101997636], ""historic"": true, ""effectiveDate"": ""2018-12-21"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2018-05-02"", ""annualGeneralMeetingDate"": null}}}",,112989,3085,122,COMPLETED,,t,,2018-12-21 00:00:00+00,COLIN,,,
86065,2018-12-21 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2018-12-21"", ""name"": ""changeOfDirectors"", ""colinIds"": [101997635], ""historic"": true, ""effectiveDate"": ""2018-12-21"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""THE SOINTULA CO-OPERATIVE STORE ASSOCIATION"", ""legalType"": ""CP"", ""identifier"": ""CP0000019"", ""lastArDate"": ""2018-05-02"", ""lastAgmDate"": ""2018-05-02"", ""foundingDate"": ""1909-11-30T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-12-21T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,112990,3085,122,COMPLETED,,t,,2018-12-21 00:00:00+00,COLIN,,,
